# config=big_only_a76 binary=bench_gdn_rk3588_a76 affinity=4-7 extra= therm_before=38846
model,kernel,dispatch_path,seq,channels,repeats,p50_us,p95_us,spread_pct,gib_per_s_p50,gflop_per_s_p50
Qwen3.5-4B,gdn_causal_dwconv1d,neon,64,4096,30,121.050,130.384,7.7,17.02,17.32
Qwen3.5-4B,gdn_cumdecay_f16,neon,64,4096,30,42.295,57.754,36.5,34.63,6.20
Qwen3.5-4B,gdn_gated_scan_f16,neon,64,4096,30,299.271,326.106,9.0,9.84,1.75
Qwen3.5-4B,gdn_cumdecay_bf16,neon,64,4096,30,56.879,106.758,87.7,25.75,4.61
Qwen3.5-4B,gdn_gated_scan_bf16,neon,64,4096,30,297.812,349.149,17.2,9.89,1.76
Qwen3.5-4B,gdn2_gated_scan,neon,64,4096,30,533.787,601.167,12.6,9.20,1.96
Qwen3.5-0.8B,gdn_cumdecay,neon,64,2048,30,36.752,39.086,6.4,26.57,3.57
Qwen3.5-0.8B,gdn_gated_scan,neon,64,2048,30,97.715,101.799,4.2,15.15,2.68
Qwen3.5-0.8B,gdn_causal_dwconv1d,neon,64,2048,30,37.919,38.794,2.3,27.16,27.65
Qwen3.5-0.8B,gdn_cumdecay_f16,neon,64,2048,30,18.668,20.126,7.8,39.23,7.02
Qwen3.5-0.8B,gdn_gated_scan_f16,neon,64,2048,30,99.174,103.549,4.4,14.85,2.64
Qwen3.5-0.8B,gdn_cumdecay_bf16,neon,64,2048,30,25.377,25.668,1.1,28.86,5.17
Qwen3.5-0.8B,gdn_gated_scan_bf16,neon,64,2048,30,98.882,103.549,4.7,14.89,2.65
Qwen3.5-0.8B,gdn2_gated_scan,neon,64,2048,30,238.308,248.518,4.3,10.31,2.20
Qwen3.5-4B_decode,gdn_cumdecay,neon,1,4096,30,1.166,1.167,0.1,26.17,3.51
Qwen3.5-4B_decode,gdn_gated_scan,neon,1,4096,30,1.458,1.750,20.0,52.33,5.62
